5.114093332368546858e-03,1.870926997509596013e-01,1.478780567138218427e-01,2.091613389536195744e-01,4.959645887071612025e-01,6.738823088304388698e-01,5.662714629986518311e-01,5.991821318712038380e-01,1.013653485995132053e+00,3.196567084431564121e-01,6.326015162374180045e-01,1.740397539290653439e-01,1.136127314132921867e-01,1.602849133427961259e-01,2.037530960690142334e-01,1.634578630235599683e-01,1.822426338262336520e-01,1.622196411470951949e-01,5.947382708055732881e-01,4.334446441260975669e-01,1.429587274934431829e+00,9.866502963004072368e-01,8.499361129668243919e-02,9.063648474188273907e-02,1.012931503567618546e-01,1.033068941963909276e-01,8.715802760413628170e-02,8.076549197160416693e-02,1.189287157448375848e-01,2.729575167846423067e+00,2.939111427849369917e+01,2.073420205084027135e+00,7.630806501532535258e+00,6.731060958136442229e-01,1.791244564836993736e-01,2.737335142169955993e-01,1.591564800597371210e-01,2.535905867096521216e-01,2.414476522273753534e-01,2.859409053248317956e-01,2.329954275233054317e-01,3.532883911818602840e-01,2.893247995525463079e-01,1.963642546348298712e-01,1.403361093043705710e-01,1.962647877277965691e-01,3.248826395340242978e-01,1.686491514376770307e-01,2.763507364106885245e-01,7.858130162920397233e+00,7.722809800269084812e-01,1.839876431666185308e+00
1.870926997509596013e-01,5.114093332368546858e-03,2.360725747198933466e-01,5.432442034625304395e-01,7.189901430903552493e-01,7.138278807938921444e-01,6.631493843299579583e-01,7.531814209921762204e-01,1.630024768552113867e+00,3.075021900058437785e-01,5.227524078790447559e-01,1.979672232167785928e-01,2.275458876066218938e-01,1.997967950080887511e-01,1.850910702489950987e-01,1.962647877277965691e-01,2.202413316714432467e-01,2.013430725796884202e-01,6.889186822811549371e-01,4.765753435818935735e-01,1.374286301467505078e+00,7.911853431072896070e-01,1.535755498596665380e-01,1.889438724680944925e-01,1.972632507759314036e-01,1.897868832696349428e-01,1.895051842880105808e-01,1.336758150496506203e-01,2.177352140440443895e-01,3.851309191781799424e+00,4.680194611405501348e+01,9.432525164380765048e+00,1.687464394876898055e+01,1.767729654264160732e+00,3.543503798901055935e-01,6.929687562564545988e-01,2.966917974378381340e-01,6.905339660024878423e-01,4.356885307924732165e-01,1.998992636597217709e-01,1.851812779014428978e-01,2.450014533496734093e-01,1.950777043347640405e-01,1.427579841221193746e-01,1.408492903986681977e-01,1.181563599938318665e-01,2.022804391660052159e-01,1.444115412939984688e-01,2.399111065641699181e-01,4.553527088817279633e+00,8.922115334315071644e-01,1.251685648690599173e+00
1.478780567138218427e-01,2.360725747198933466e-01,5.114093332368546858e-03,2.885670744345370520e-01,6.229365564897321184e-01,6.945999102275257631e-01,6.549146627939995691e-01,7.616776730228907999e-01,1.232313258434247105e+00,3.394550396180806007e-01,5.811233688032076961e-01,1.989801874869514542e-01,1.357466390056465688e-01,1.798956206683381964e-01,2.410269710611034344e-01,2.312856149473166978e-01,2.770557125669566023e-01,2.464474560610844800e-01,1.324854557873006877e+00,5.985439119879635284e-01,1.895091693734130445e+00,1.317695341506954998e+00,7.714849454664551853e-02,1.002457468616861358e-01,7.026029982351830738e-02,1.205871564030932264e-01,6.267172488027362987e-02,6.479142704401190389e-02,1.007999201722367816e-01,2.471832342890834422e+00,5.639448447407134779e+01,3.143555446936950659e+00,4.285891624709208259e+00,1.718505129772548878e+00,2.129771377035707958e-01,8.751243278107714296e-01,1.316060191310379768e-01,5.465156585626074204e-01,2.674513534490670641e-01,3.683712655357934684e-01,2.565139510579737547e-01,5.400052569499803612e-01,2.897049065502891319e-01,3.379737825720304789e-01,2.148131412215686098e-01,2.811681468156301822e-01,4.867858721593073534e-01,2.278005556249973473e-01,3.870120790157158264e-01,1.533654305555411312e+01,2.104137231632428939e+00,4.534826786862290682e+00
2.091613389536195744e-01,5.432442034625304395e-01,2.885670744345370520e-01,5.114093332368546858e-03,5.751055524203713132e-01,3.752925342384931251e-01,6.312055588116001204e-01,2.026993837273525778e-01,7.053602271434730175e-01,3.839494758566999733e-01,1.258256168669960706e+00,2.850126266788592377e-01,3.379737825720304789e-01,2.420104671261187612e-01,3.848640039435491933e-01,2.842736140483035912e-01,3.848640039435491933e-01,3.575684841247738777e-01,2.767028502976962012e-01,2.618875178959784722e-01,1.207249744897845645e+00,4.327009588215471880e-01,1.256591328637230165e-01,1.875526505355185336e-01,1.820670347005013123e-01,2.891350576394696170e-01,1.836576487247833511e-01,1.284525651320250761e-01,1.721047955948269981e-01,1.115001822290779820e+00,1.744722508489408686e+00,3.035445442089933277e+00,2.151657414559676074e+00,2.951150494743503550e-01,1.036833227744011626e-01,1.936105908357383110e-01,8.853809699556378088e-02,1.232854645273338268e-01,1.309448109206772515e-01,5.059168716759337991e-01,5.232616649515455798e-01,3.382199098502998158e-01,4.161657562928881005e-01,3.882485387486895312e-01,4.425377050515026944e-01,5.242826631423951333e-01,2.833543293349382042e-01,4.417678512219963549e-01,2.607659448979346428e-01,-1.000000000000000000e+00,1.844616620406210883e-01,5.531579374183950293e-01
4.959645887071612025e-01,7.189901430903552493e-01,6.229365564897321184e-01,5.751055524203713132e-01,5.114093332368546858e-03,1.225966588522213740e+00,1.177094513489317151e+00,8.414159002332453063e-01,2.028724693677216973e+00,7.871418113325502341e-01,1.760004695394661534e+00,6.069301170857371863e-01,7.420962790370372320e-01,6.095499570627039843e-01,7.250918779350619126e-01,5.448758389680526948e-01,6.707863747623119544e-01,6.168525585208323170e-01,1.221765677313940035e+00,7.402751843820989386e-01,2.862710858100125044e+00,1.462875673925579267e+00,3.749998324131982863e-01,5.177049330742958810e-01,5.389327541530857246e-01,5.966360342936408712e-01,4.968983154233214683e-01,3.873205780732171255e-01,5.299579901980658869e-01,6.055503459937617627e+00,1.704255008791320591e+01,1.046599615454084109e+01,2.133462293173958102e+01,1.287404244308689272e+00,5.570949953878895355e-01,1.022929384487062610e+00,4.364407986555713381e-01,6.298147279263101028e-01,6.222556275168645845e-01,1.102530503043279264e+00,9.566303671497990990e-01,1.253869455853934944e+00,7.891592608983415413e-01,6.978814812235802911e-01,7.121208396821103737e-01,9.388009866580223628e-01,9.608250885418517795e-01,6.962374734456877601e-01,6.608865061361728355e-01,1.426680147272546861e+01,1.640237226846905427e+00,2.659153544618327647e+00
6.738823088304388698e-01,7.138278807938921444e-01,6.945999102275257631e-01,3.752925342384931251e-01,1.225966588522213740e+00,5.114093332368546858e-03,1.881070841610449906e-01,9.242092853016323217e-02,2.744273885715985961e-01,7.597758566610800512e-01,1.819349851859105804e+00,4.297473750519519298e-01,5.011365746306231106e-01,4.646186089931452212e-01,4.840873402227682254e-01,3.397029678210541359e-01,3.752925342384931251e-01,3.196567084431564121e-01,3.894915964481181492e-01,3.128314439180325812e-01,9.163074173181735560e-01,4.744028399318203637e-01,4.360643943574945003e-01,4.433097974785019657e-01,5.437871761545344240e-01,5.639538462607696090e-01,4.787644794528388426e-01,3.335940270067656588e-01,3.958076001155538259e-01,6.483031047309595341e-01,1.478556306246433394e+01,1.278316705974541501e+00,1.903831539231319203e+00,2.754737113159620443e-01,1.835686744914064861e-01,3.434584149487896476e-01,1.548393597217037898e-01,2.081703149528548180e-01,2.811681468156301822e-01,9.228291630544750435e-01,8.775318216803924543e-01,6.849079064334954170e-01,6.222556275168645845e-01,6.929687562564545988e-01,8.644255764645510931e-01,9.580252108043236792e-01,4.127101978451633291e-01,7.841317108453630391e-01,4.705336850998564358e-01,-1.000000000000000000e+00,5.691908861021599542e-01,1.191008853939730328e+00
5.662714629986518311e-01,6.631493843299579583e-01,6.549146627939995691e-01,6.312055588116001204e-01,1.177094513489317151e+00,1.881070841610449906e-01,5.114093332368546858e-03,3.031414795241759164e-01,4.045250859697071405e-02,6.475753557316454856e-01,1.775511289209980692e+00,4.056072384644412443e-01,3.888692397764181852e-01,3.472835703529726370e-01,4.667168394821983868e-01,3.818296053210587515e-01,4.927194615372659792e-01,4.207306204698794128e-01,4.127101978451633291e-01,3.638743942219838656e-01,8.763266968303030646e-01,4.617073832737637606e-01,3.326335839199976441e-01,3.879388071752514766e-01,4.239400275235475357e-01,4.765753435818935735e-01,4.062749046169101264e-01,2.569806699917689952e-01,4.268272406014981257e-01,1.001501877189963752e+00,2.405626121623440739e+01,8.087630126952365384e-01,6.337613101006894567e+00,3.527593844119845112e-01,3.119684609289267718e-01,2.749497204069154543e-01,2.425754719653302194e-01,2.721829438039887195e-01,2.381160928824927192e-01,8.215665013874509093e-01,7.588279143006662064e-01,6.291212267049258733e-01,5.757026510779951201e-01,7.962886573883858343e-01,6.801461008595790503e-01,8.077110773612102834e-01,4.555704282692833451e-01,6.677140737464181131e-01,5.044748288794178581e-01,-1.000000000000000000e+00,6.148465349240587186e-01,7.761978696091721419e-01
5.991821318712038380e-01,7.531814209921762204e-01,7.616776730228907999e-01,2.026993837273525778e-01,8.414159002332453063e-01,9.242092853016323217e-02,3.031414795241759164e-01,5.114093332368546858e-03,4.172118366482601703e-01,8.183341109161762494e-01,3.184469081907465249e+00,4.992454944659867611e-01,9.415077640512077295e-01,6.236187282604094273e-01,5.373306425758851423e-01,3.932608536982090119e-01,4.588264331870371970e-01,4.189650716795209062e-01,2.549683785416943516e-01,2.531340780712557081e-01,1.518295066157079543e+00,5.416206949762275569e-01,4.752698568675005619e-01,4.968983154233214683e-01,5.465156585626074204e-01,6.770021312456627749e-01,5.465156585626074204e-01,3.178717503470732120e-01,3.867039892709979720e-01,1.100767864558103604e+00,1.101470691806892788e+01,-1.000000000000000000e+00,4.768018611019412489e+00,2.490863797890233433e-01,1.507779873689375494e-01,1.987769044855546563e-01,1.397131070346163406e-01,1.971630238735259388e-01,2.891350576394696170e-01,1.116802632553631991e+00,1.203155061684154425e+00,5.697777816423905684e-01,9.866502963004072368e-01,7.384615257988024206e-01,1.240861077090585907e+00,1.100767864558103604e+00,4.235814147953873010e-01,1.071506827427541220e+00,4.899659882528885624e-01,3.054636842568470012e+00,6.270483406753303290e-01,9.047601047332090030e-01
1.013653485995132053e+00,1.630024768552113867e+00,1.232313258434247105e+00,7.053602271434730175e-01,2.028724693677216973e+00,2.744273885715985961e-01,4.045250859697071405e-02,4.172118366482601703e-01,5.114093332368546858e-03,1.503375758144074092e+00,3.194836312038425330e+00,7.181254526575023833e-01,6.291212267049258733e-01,5.531579374183950293e-01,8.151228609761939081e-01,6.168525585208323170e-01,6.396591349559731521e-01,4.818575527348564203e-01,5.903490695834959778e-01,3.465128758837957013e-01,1.001501877189963752e+00,5.304790040927036543e-01,5.751055524203713132e-01,6.036816105203690608e-01,7.851329430033063828e-01,8.934533030257646447e-01,6.541745068805934205e-01,4.503608875795651612e-01,7.891592608983415413e-01,8.739247058071701879e-01,9.065844089438032327e+00,3.634874736126418870e+00,6.370309259107086675e+00,7.348563473986498007e-01,5.207236159929642394e-01,4.089639774243556403e-01,3.379737825720304789e-01,2.316783270040897735e-01,4.818575527348564203e-01,1.454433313742230727e+00,1.533462779303332857e+00,1.076575711253660472e+00,1.068149627407627200e+00,1.462875673925579267e+00,1.660984980011334544e+00,1.654020688081349943e+00,6.512277776419591602e-01,1.606603495487669120e+00,9.895911305510565192e-01,-1.000000000000000000e+00,8.077110773612102834e-01,1.416087923230739509e+00
3.196567084431564121e-01,3.075021900058437785e-01,3.394550396180806007e-01,3.839494758566999733e-01,7.871418113325502341e-01,7.597758566610800512e-01,6.475753557316454856e-01,8.183341109161762494e-01,1.503375758144074092e+00,5.114093332368546858e-03,5.030396236459092618e-01,1.938051417469319471e-01,3.993545390048031662e-01,2.839053044927753455e-01,2.448576309549332086e-01,2.156247042314378415e-01,2.898952722719588260e-01,2.972867012320711821e-01,8.004109404183270549e-01,3.904282493353940509e-01,1.564566914462843794e+00,7.513148009015777617e-01,2.340581194441190005e-01,3.319162719252545801e-01,3.274325495465926772e-01,3.210064189786532851e-01,3.136984129697734658e-01,2.383907893772666264e-01,3.379737825720304789e-01,6.972269342161223626e+00,-1.000000000000000000e+00,7.904951119936465709e+00,1.010134815811020914e+01,2.223529256477275062e+00,3.945308020215965161e-01,1.201116391983579224e+00,3.283680707636695839e-01,6.616393671194120696e-01,5.520415744859885621e-01,4.009843345361605027e-01,3.692247448939727783e-01,3.258060384488519756e-01,2.057804808128638752e-01,3.602876288429468499e-01,2.976844091606552500e-01,2.804456592933449177e-01,2.602877190928779005e-01,3.096156025133813827e-01,2.315472995800691158e-01,3.093631914167983776e+00,1.503375758144074092e+00,2.761877624342095050e+00
